 frequency       frequency       frequency       v(s11_in)       v(s11_in)       v(s11_out)      v(s11_out)      v(s22_out)      v(s22_out)      v(s22_in)       v(s22_in)      
 1.00000000e+06  1.00000000e+06  0.00000000e+00  9.97665675e-01 -1.19220724e-03  5.79362726e-04 -4.35990780e-03  1.03526560e-01  7.39154036e-03 -5.73020794e-08 -7.61599183e-09 
 1.04712855e+06  1.04712855e+06  0.00000000e+00  9.97663227e-01 -1.23203410e-03  6.03159626e-04 -4.56841375e-03  1.03532919e-01  7.73985040e-03 -6.28721698e-08 -8.30257047e-09 
 1.09647820e+06  1.09647820e+06  0.00000000e+00  9.97660762e-01 -1.27445488e-03  6.29218090e-04 -4.78674274e-03  1.03539892e-01  8.10456949e-03 -6.89815648e-08 -9.06955429e-09 
 1.14815362e+06  1.14815362e+06  0.00000000e+00  9.97658260e-01 -1.31956095e-03  6.57758524e-04 -5.01537691e-03  1.03547538e-01  8.48647002e-03 -7.56826728e-08 -9.92786127e-09 
 1.20226443e+06  1.20226443e+06  0.00000000e+00  9.97655700e-01 -1.36744901e-03  6.89022260e-04 -5.25482318e-03  1.03555921e-01  8.88636066e-03 -8.30330357e-08 -1.08899767e-08 
 1.25892541e+06  1.25892541e+06  0.00000000e+00  9.97653062e-01 -1.41822138e-03  7.23273563e-04 -5.50561471e-03  1.03565114e-01  9.30508803e-03 -9.10958392e-08 -1.19701823e-08 
 1.31825674e+06  1.31825674e+06  0.00000000e+00  9.97650322e-01 -1.47198617e-03  7.60801847e-04 -5.76831253e-03  1.03575193e-01  9.74353846e-03 -9.99404765e-08 -1.31848194e-08 
 1.38038426e+06  1.38038426e+06  0.00000000e+00  9.97647457e-01 -1.52885754e-03  8.01924076e-04 -6.04350725e-03  1.03586244e-01  1.02026398e-02 -1.09643169e-07 -1.45525900e-08 
 1.44543977e+06  1.44543977e+06  0.00000000e+00  9.97644443e-01 -1.58895594e-03  8.46987407e-04 -6.33182099e-03  1.03598361e-01  1.06833636e-02 -1.20287653e-07 -1.60949025e-08 
 1.51356125e+06  1.51356125e+06  0.00000000e+00  9.97641256e-01 -1.65240838e-03  8.96372069e-04 -6.63390943e-03  1.03611648e-01  1.11867265e-02 -1.31965935e-07 -1.78362683e-08 
 1.58489319e+06  1.58489319e+06  0.00000000e+00  9.97637867e-01 -1.71934865e-03  9.50494510e-04 -6.95046400e-03  1.03626216e-01  1.17137932e-02 -1.44779132e-07 -1.98047556e-08 
 1.65958691e+06  1.65958691e+06  0.00000000e+00  9.97634249e-01 -1.78991763e-03  1.00981084e-03 -7.28221434e-03  1.03642190e-01  1.22656780e-02 -1.58838392e-07 -2.20325111e-08 
