 frequency       frequency       frequency       v(s11_in)       v(s11_in)       v(s11_out)      v(s11_out)      v(s22_out)      v(s22_out)      v(s22_in)       v(s22_in)      
 1.00000000e+06  1.00000000e+06  0.00000000e+00  9.99857305e-01 -5.81954937e-04 -7.21474962e-03 -3.68194605e-03  1.03526535e-01  7.39169039e-03  2.26248313e-12  1.15481049e-12 
 1.04712855e+06  1.04712855e+06  0.00000000e+00  9.99845001e-01 -6.05217643e-04 -8.18954338e-03 -3.81535378e-03  1.03532899e-01  7.74001566e-03  2.81594653e-12  1.31212795e-12 
 1.09647820e+06  1.09647820e+06  0.00000000e+00  9.99831769e-01 -6.29055902e-04 -9.26952324e-03 -3.91584961e-03  1.03539877e-01  8.10475126e-03  3.49480384e-12  1.47664849e-12 
 1.14815362e+06  1.14815362e+06  0.00000000e+00  9.99817563e-01 -6.53440677e-04 -1.04616361e-02 -3.97474146e-03  1.03547529e-01  8.48666966e-03  4.32479745e-12  1.64350849e-12 
 1.20226443e+06  1.20226443e+06  0.00000000e+00  9.99802337e-01 -6.78337458e-04 -1.17726513e-02 -3.98233727e-03  1.03555920e-01  8.88657964e-03  5.33631271e-12  1.80557701e-12 
 1.25892541e+06  1.25892541e+06  0.00000000e+00  9.99786049e-01 -7.03706124e-04 -1.32090630e-02 -3.92792902e-03  1.03565121e-01  9.30532790e-03  6.56507825e-12  1.95281295e-12 
 1.31825674e+06  1.31825674e+06  0.00000000e+00  9.99768660e-01 -7.29500911e-04 -1.47769876e-02 -3.79978948e-03  1.03575210e-01  9.74380092e-03  8.05294619e-12  2.07148393e-12 
 1.38038426e+06  1.38038426e+06  0.00000000e+00  9.99750133e-01 -7.55670499e-04 -1.64820590e-02 -3.58518306e-03  1.03586274e-01  1.02029267e-02  9.84875734e-12  2.14322383e-12 
 1.44543977e+06  1.44543977e+06  0.00000000e+00  9.99730438e-01 -7.82158247e-04 -1.83293217e-02 -3.27039201e-03  1.03598405e-01  1.06836768e-02  1.20092961e-11  2.14390319e-12 
 1.51356125e+06  1.51356125e+06  0.00000000e+00  9.99709552e-01 -8.08902592e-04 -2.03231264e-02 -2.84075921e-03  1.03611707e-01  1.11870683e-02  1.46003402e-11  2.04228411e-12 
