 frequency       frequency       frequency       v(s11_in)       v(s11_in)       v(s11_out)      v(s11_out)      v(s22_out)      v(s22_out)      v(s22_in)       v(s22_in)      
 1.00000000e+06  1.00000000e+06  0.00000000e+00  9.99857297e-01 -5.81965730e-04 -7.27359521e-03 -4.65897505e-03  1.03526466e-01  7.39167818e-03  1.94812487e-12  1.24800387e-12 
 1.04712855e+06  1.04712855e+06  0.00000000e+00  9.99844990e-01 -6.05230310e-04 -8.32973093e-03 -4.92617131e-03  1.03532822e-01  7.74000325e-03  2.44624074e-12  1.44690681e-12 
 1.09647820e+06  1.09647820e+06  0.00000000e+00  9.99831754e-01 -6.29070554e-04 -9.51219708e-03 -5.17026981e-03  1.03539793e-01  8.10473871e-03  3.06301888e-12  1.66513995e-12 
 1.14815362e+06  1.14815362e+06  0.00000000e+00  9.99817543e-01 -6.53457342e-04 -1.08309882e-02 -5.38158837e-03  1.03547436e-01  8.48665707e-03  3.82417350e-12  1.90044684e-12 
 1.20226443e+06  1.20226443e+06  0.00000000e+00  9.99802311e-01 -6.78356039e-04 -1.22960313e-02 -5.54904002e-03  1.03555818e-01  8.88656709e-03  4.76030959e-12  2.14868322e-12 
 1.25892541e+06  1.25892541e+06  0.00000000e+00  9.99786015e-01 -7.03726348e-04 -1.39170369e-02 -5.66008600e-03  1.03565009e-01  9.30531548e-03  5.90769167e-12  2.40319441e-12 
 1.31825674e+06  1.31825674e+06  0.00000000e+00  9.99768616e-01 -7.29522259e-04 -1.57033397e-02 -5.70070970e-03  1.03575088e-01  9.74378868e-03  7.30910070e-12  2.65404869e-12 
 1.38038426e+06  1.38038426e+06  0.00000000e+00  9.99750077e-01 -7.55692129e-04 -1.76637305e-02 -5.65541449e-03  1.03586140e-01  1.02029147e-02  9.01478374e-12  2.88710298e-12 
 1.44543977e+06  1.44543977e+06  0.00000000e+00  9.99730368e-01 -7.82178897e-04 -1.98062852e-02 -5.50724762e-03  1.03598259e-01  1.06836651e-02  1.10835010e-11  3.08287383e-12 
 1.51356125e+06  1.51356125e+06  0.00000000e+00  9.99709464e-01 -8.08920471e-04 -2.21381933e-02 -5.23785208e-03  1.03611548e-01  1.11870569e-02  1.35836744e-11  3.21518437e-12 
 1.58489319e+06  1.58489319e+06  0.00000000e+00  9.99687348e-01 -8.35850294e-04 -2.46655922e-02 -4.82754761e-03  1.03626119e-01  1.17141548e-02  1.65946422e-11  3.24955511e-12 
 1.65958691e+06  1.65958691e+06  0.00000000e+00  9.99664010e-01 -8.62898109e-04 -2.73934125e-02 -4.25544100e-03  1.03642098e-01  1.22660732e-02  2.02080245e-11  3.14130314e-12 
 1.73780083e+06  1.73780083e+06  0.00000000e+00  9.99639449e-01 -8.89990925e-04 -3.03252395e-02 -3.49956527e-03  1.03659618e-01  1.28439787e-02  2.45292047e-11  2.83331145e-12 
 1.81970086e+06  1.81970086e+06  0.00000000e+00  9.99613676e-01 -9.17054196e-04 -3.34631977e-02 -2.53704574e-03  1.03678830e-01  1.34490925e-02  2.96789350e-11  2.25342624e-12 
 1.90546072e+06  1.90546072e+06  0.00000000e+00  9.99586711e-01 -9.44013190e-04 -3.68078640e-02 -1.34429032e-03  1.03699896e-01  1.40826927e-02  3.57950758e-11  1.31143587e-12 
 1.99526231e+06  1.99526231e+06  0.00000000e+00  9.99558583e-01 -9.70794543e-04 -4.03582152e-02  1.02800544e-04  1.03722994e-01  1.47461170e-02  4.30344825e-11 -1.04419616e-13 
 2.08929613e+06  2.08929613e+06  0.00000000e+00  9.99529337e-01 -9.97327954e-04 -4.41116154e-02  1.82860973e-03  1.03748322e-01  1.54407657e-02  5.15750595e-11 -2.13146628e-12 
 2.18776162e+06  2.18776162e+06  0.00000000e+00  9.99499024e-01 -1.02354799e-03 -4.80638479e-02  3.85757213e-03  1.03776094e-01  1.61681039e-02  6.16180076e-11 -4.93720687e-12 
 2.29086765e+06  2.29086765e+06  0.00000000e+00  9.99467709e-01 -1.04939597e-03 -5.22091946e-02  6.21394454e-03  1.03806545e-01  1.69296652e-02  7.33902995e-11 -8.72460045e-12 
 2.39883292e+06  2.39883292e+06  0.00000000e+00  9.99435466e-01 -1.07482175e-03 -5.65405644e-02  8.92158587e-03  1.03839935e-01  1.77270541e-02  8.71474307e-11 -1.37381006e-11 
 2.51188643e+06  2.51188643e+06  0.00000000e+00  9.99402379e-01 -1.09978561e-03 -6.10496709e-02  1.20037578e-02  1.03876546e-01  1.85619497e-02  1.03176504e-10 -2.02705592e-11 
 2.63026799e+06  2.63026799e+06  0.00000000e+00  9.99368538e-01 -1.12425977e-03 -6.57272570e-02  1.54829562e-02  1.03916688e-01  1.94361089e-02  1.21799721e-10 -2.86711246e-11 
 2.75422870e+06  2.75422870e+06  0.00000000e+00  9.99334040e-01 -1.14822989e-03 -7.05633618e-02  1.93807827e-02  1.03960704e-01  2.03513695e-02  1.43378372e-10 -3.93542910e-11 
 2.88403150e+06  2.88403150e+06  0.00000000e+00  9.99298985e-01 -1.17169617e-03 -7.55476229e-02  2.37178673e-02  1.04008965e-01  2.13096544e-02  1.68317434e-10 -5.28102895e-11 
 3.01995172e+06  3.01995172e+06  0.00000000e+00  9.99263476e-01 -1.19467414e-03 -8.06696061e-02  2.85138477e-02  1.04061881e-01  2.23129747e-02  1.97070896e-10 -6.96170538e-11 
